,Labels,Silhouette_samples
0,515,0.3362960086265587
1,410,0.6545190736005441
2,453,0.9642738678185108
3,510,0.026702267573377948
4,566,0.9885123811492574
5,557,0.021276933712154875
6,453,0.9642738678185108
7,453,0.9642738678185108
8,1,0.05177688994795546
9,566,0.9885123811492574
10,500,0.9296155906004373
11,474,0.517420214865414
12,640,0.31474461003067905
13,649,0.17685499342253205
14,640,0.10247842479445214
15,219,0.7415138518687551
16,649,0.5376986498167544
17,566,0.9885123811492574
18,25,0.04525371062059986
19,384,0.05187736695967478
20,729,0.22260980204902361
21,371,0.21886147830850172
22,25,0.08256706001400697
23,500,0.9296155906004373
24,640,0.3789475417681732
25,1,0.025741989228916785
26,8,0.26070330926755464
27,566,0.9885123811492574
28,425,0.2793716789784401
29,566,0.9885123811492574
30,510,0.0816086171537725
31,579,0.13265226719161458
32,453,0.9642738678185108
33,25,0.0559929052590988
34,640,0.3663357245327752
35,640,0.2878320519814615
36,199,0.09538281344477871
37,302,0.14298545207024527
38,704,0.06099007722703006
39,380,0.3094544574901804
40,232,0.07122788077586761
41,232,0.12156488599884041
42,566,0.9885123811492574
43,64,0.03586571296749232
44,453,0.9642738678185108
45,566,0.9885123811492574
46,1,0.07379215211501138
47,510,0.14541483491919374
48,425,-0.013468883428148096
49,76,0.12115505616880616
50,566,0.9885123811492574
51,429,0.03340415056355138
52,453,0.9642738678185108
53,500,0.9296155906004373
54,65,0.47695500136170366
55,566,0.9885123811492574
56,649,0.5376986498167544
57,389,0.3167328811998997
58,640,0.16539631489863568
59,25,0.027128422388115744
60,453,0.9642738678185108
61,566,0.9885123811492574
62,566,0.9885123811492574
63,531,0.06577036269990018
64,67,0.0061744314404634055
65,66,1.0
66,453,0.9642738678185108
67,566,0.9885123811492574
68,389,0.08454194076936862
69,566,0.9885123811492574
70,640,0.2164905735760718
71,453,0.9642738678185108
72,429,0.1617063871436209
73,319,0.03336021940974119
74,566,0.9885123811492574
75,54,0.2863578474921039
76,453,0.9642738678185108
77,649,0.03064517338322015
78,243,0.45136225655280565
79,510,0.05162893311612226
80,649,0.1676075537488079
81,640,0.09221141546492041
82,566,0.9885123811492574
83,566,0.9885123811492574
84,566,0.9885123811492574
85,453,0.9642738678185108
86,640,0.1451475175218584
87,566,0.9885123811492574
88,566,0.9885123811492574
89,515,0.19032022025558085
90,219,0.40018223520868157
91,133,0.18297121297896854
92,453,0.9642738678185108
93,649,0.5376986498167544
94,316,0.013243819942537777
95,453,0.9642738678185108
96,640,0.1538652856453199
97,453,0.9642738678185108
98,500,0.18254469122056835
99,608,0.05369859587054701
100,453,0.9642738678185108
101,453,0.9642738678185108
102,510,0.0580592210748145
103,500,0.9296155906004373
104,410,0.38706689215891016
105,640,0.2864916572808033
106,135,0.03202358259906879
107,510,0.07166865071305732
108,566,0.9885123811492574
109,566,0.9885123811492574
110,428,0.05146707300753773
111,219,0.7415138518687551
112,510,0.045430403016401395
113,575,0.0763312815363924
114,501,0.0608283701473142
115,523,0.052664148795595216
116,566,0.9885123811492574
117,453,0.9642738678185108
118,704,0.3595618505738535
119,76,0.08623972251043861
120,178,0.14677644049116137
121,566,0.9885123811492574
122,500,0.9296155906004373
123,453,0.9642738678185108
124,453,0.9642738678185108
125,429,0.1617063871436209
126,371,0.07310888893379838
127,566,0.9885123811492574
128,45,0.24469519718134053
129,25,0.08840633003341486
130,453,0.9642738678185108
131,566,0.9885123811492574
132,25,0.01593686250071725
133,566,0.9885123811492574
134,566,0.9885123811492574
135,649,0.5376986498167544
136,453,0.9642738678185108
137,8,0.2346027370958082
138,566,0.9885123811492574
139,25,0.06991685787902216
140,453,0.9642738678185108
141,657,0.17972577135915357
142,8,0.09114342611635065
143,54,0.06175119205142979
144,453,0.9642738678185108
145,232,0.16653232514759725
146,500,0.9296155906004373
147,510,0.04883901768175108
148,566,0.9885123811492574
149,25,0.02753782977482086
150,566,0.9885123811492574
151,643,0.1187865892757794
152,380,0.08510885208930145
153,396,0.11031806536556375
154,566,0.9885123811492574
155,232,0.01670870006779779
156,232,-0.003680418027099026
157,500,0.9296155906004373
158,453,0.9642738678185108
159,67,0.0058878419308852434
160,649,0.15171419348735812
161,566,0.9885123811492574
162,178,0.029989185532208026
163,566,0.9885123811492574
164,649,0.5376986498167544
165,1,0.12156416460058495
166,400,0.10850618158943966
167,566,0.9885123811492574
168,453,0.9642738678185108
169,566,0.9885123811492574
170,453,0.9642738678185108
171,400,0.04574167408101901
172,566,0.9885123811492574
173,389,0.14475670106553687
174,566,0.9885123811492574
175,219,0.7415138518687551
176,380,0.240331202739823
177,566,0.9885123811492574
178,453,0.9642738678185108
179,704,0.12090093357170194
180,566,0.9885123811492574
181,1,0.16555294657848804
182,566,0.9885123811492574
183,371,0.08079382509414779
184,9,0.4839491291236734
185,501,0.08911222334375254
186,566,0.9885123811492574
187,453,0.019028267643780156
188,200,0.02850231967633557
189,102,0.6553195280242227
190,453,0.9642738678185108
191,510,0.036570761913570206
192,649,0.38162184654939707
193,135,0.012389481087497406
194,522,0.06108610317124283
195,566,0.9885123811492574
196,566,0.9885123811492574
197,474,0.5600720766966261
198,731,0.5406694664103218
199,566,0.9885123811492574
200,40,0.4258257859502225
201,57,0.012084947519410194
202,566,0.9885123811492574
203,649,0.4143940675717047
204,135,0.04204672250480149
205,640,0.06107163213084263
206,113,0.13512247322848744
207,453,0.9642738678185108
208,566,0.9885123811492574
209,353,0.236132699006797
210,215,-0.03429369574021135
211,566,0.9885123811492574
212,500,0.9296155906004373
213,133,0.20336389337798566
214,429,0.1617063871436209
215,566,0.9885123811492574
216,453,0.9642738678185108
217,716,0.14468267884152167
218,453,0.9642738678185108
219,8,0.344631685408245
220,649,0.04353161170915953
221,566,0.9885123811492574
222,97,0.0010977408647624006
223,353,0.236132699006797
224,592,0.09445433493486918
225,25,0.04833326025157698
226,250,0.9929982195322589
227,566,0.9885123811492574
228,566,0.9885123811492574
229,566,0.9885123811492574
230,500,0.18254469122056835
231,8,0.003964221909289524
232,396,0.07030546234089001
233,566,0.9885123811492574
234,410,0.6545190736005441
235,371,0.06289290628716386
236,354,0.10161817166811489
237,510,0.26197531769520077
238,566,0.9885123811492574
239,8,0.344631685408245
240,649,0.5376986498167544
241,453,0.9642738678185108
242,566,0.9885123811492574
243,729,0.048723076860769904
244,103,0.02051023328156735
245,1,0.0011923389328682078
246,453,0.9642738678185108
247,566,0.9885123811492574
248,592,0.0034892376396617937
249,643,0.03384100795609679
250,522,0.12519463036411305
251,566,0.9885123811492574
252,453,0.9642738678185108
253,510,0.07750213406142452
254,453,0.9642738678185108
255,371,0.17526973334568935
256,232,0.1498454505991496
257,45,0.06874253275147567
258,76,0.021448998369491892
259,178,0.1258461189246017
260,453,0.9642738678185108
261,25,0.11788675776053364
262,643,0.3233937468929712
263,649,0.17685499342253205
264,453,0.9642738678185108
265,566,0.9885123811492574
266,566,0.9885123811492574
267,232,0.10778305555271488
268,453,0.9642738678185108
269,371,0.09090960616110103
270,453,0.9642738678185108
271,380,0.18347215491487578
272,649,0.19633762118155304
273,371,0.12888007566225845
274,649,0.3489186130097871
275,453,0.9642738678185108
276,566,0.9885123811492574
277,649,0.5376986498167544
278,515,0.10611312694004534
279,500,0.9296155906004373
280,453,0.9642738678185108
281,8,0.1176098471657784
282,102,0.6553195280242227
283,718,0.06807562584763929
284,566,0.9885123811492574
285,415,0.43595103296547905
286,453,0.9642738678185108
287,500,0.9296155906004373
288,1,0.1263513895712343
289,66,1.0
290,566,0.9885123811492574
291,649,0.38162184654939707
292,76,0.04042621589973082
293,649,0.5376986498167544
294,566,0.9885123811492574
295,649,0.10630296582566869
296,219,0.40018223520868157
297,242,0.08996018277391925
298,566,0.9885123811492574
299,566,0.9885123811492574
300,54,0.10164226452301725
301,510,0.004278321595927687
302,453,0.9642738678185108
303,566,0.9885123811492574
304,731,0.2049935348924359
305,232,0.19531243645144222
306,66,1.0
307,649,0.34008797211632785
308,566,0.9885123811492574
309,453,0.9642738678185108
310,566,0.9885123811492574
311,232,0.12735982669841395
312,566,0.9885123811492574
313,500,0.9296155906004373
314,371,0.0853296013132781
315,528,0.25179252108532635
316,566,0.9885123811492574
317,453,0.9642738678185108
318,453,0.9642738678185108
319,371,0.13651910882163162
320,500,0.9296155906004373
321,510,0.0708808310394987
322,510,0.038027839867522145
323,189,0.23179222343820152
324,285,0.03954886579172983
325,25,0.09566032730736464
326,453,0.9642738678185108
327,453,0.9642738678185108
328,566,0.9885123811492574
329,84,0.37128654778570197
330,232,0.13032072879277573
331,640,0.28044373762136315
332,566,0.9885123811492574
333,566,0.9885123811492574
334,729,0.2543638651988498
335,453,0.9642738678185108
336,566,0.9885123811492574
337,8,0.14748264097703442
338,67,0.012289410017698083
339,718,0.06807562584763929
340,474,0.5600720766966261
341,566,0.9885123811492574
342,566,0.9885123811492574
343,25,0.12795483588927248
344,566,0.9885123811492574
345,563,0.06286680137588685
346,566,0.9885123811492574
347,453,0.9642738678185108
348,566,0.9885123811492574
349,219,0.40018223520868157
350,410,0.6545190736005441
351,566,0.9885123811492574
352,566,0.9885123811492574
353,649,0.03492995130538877
354,566,0.9885123811492574
355,410,0.38706689215891016
356,510,0.018674893150245155
357,371,0.02269673743384456
358,410,0.1293242603727018
359,67,0.07621082387316361
360,380,0.149217373338678
361,566,0.9885123811492574
362,453,0.9642738678185108
363,566,0.9885123811492574
364,566,0.9885123811492574
365,566,0.9885123811492574
366,513,0.9797916693647726
367,25,0.14566601741673516
368,66,1.0
369,453,0.9642738678185108
370,8,0.22774458941325454
371,453,0.9642738678185108
372,566,0.9885123811492574
