,Labels,Silhouette_samples
0,5,0.6965654142571156
1,244,0.1945474414687706
2,5,0.6965654142571156
3,5,0.6965654142571156
4,6,0.2927729795940609
5,55,0.12033105122161475
6,55,0.12033105122161475
7,55,0.12033105122161475
8,85,0.5555420265700377
9,143,0.17406320815697346
10,5,0.6419745425718258
11,49,0.08288911981575421
12,287,0.1678305140577878
13,5,0.6965654142571156
14,67,0.14736470572221944
15,22,0.26609374757001675
16,22,0.26609374757001675
17,22,0.26609374757001675
18,22,0.26609374757001675
19,22,0.26609374757001675
20,251,0.0
21,13,0.19743173672066713
22,13,0.05776873985605241
23,375,0.0
24,5,0.6965654142571156
25,82,0.31642181828438254
26,82,0.31642181828438254
27,82,0.31642181828438254
28,49,0.017584353037284405
29,7,0.6025157957670767
30,49,0.3394937509993767
31,13,0.3210004920338297
32,5,0.6419745425718258
33,144,0.28655489785570587
34,144,0.28655489785570587
35,5,0.12067737184443889
36,145,0.5780044156704148
37,85,0.0977697770790219
38,5,0.6965654142571156
39,5,0.6419745425718258
40,107,-0.007776916246139657
41,5,0.6419745425718258
42,42,0.17605020526977588
43,42,0.17605020526977588
44,42,0.17605020526977588
45,42,0.17605020526977588
46,41,0.34086803242224545
47,233,0.0
48,13,-0.08717459879184948
49,90,0.21843568193062807
50,90,0.21843568193062807
51,49,0.09299829909328147
52,263,0.0
53,196,0.5257912849726566
54,5,0.6965654142571156
55,5,0.6419745425718258
56,26,0.6252170689436006
57,5,0.6965654142571156
58,35,-0.022024018787678384
59,321,0.21061978266038298
60,59,-0.006345009132816241
61,13,0.17722330135710648
62,5,0.6965654142571156
63,42,0.06027606390000744
64,42,0.06027606390000744
65,5,0.6965654142571156
66,29,0.022073157031955726
67,221,0.720578766158309
68,3,0.20850692066368318
69,3,0.20850692066368318
70,3,0.20850692066368318
71,42,0.158137186232056
72,42,0.158137186232056
73,8,0.36652280940642595
74,8,0.36652280940642595
75,8,0.36652280940642595
76,8,0.36652280940642595
77,8,0.36652280940642595
78,8,0.36652280940642595
79,49,0.26104543232526783
80,90,0.4026166779496155
81,90,0.4026166779496155
82,90,0.4026166779496155
83,90,0.4026166779496155
84,115,0.482621103201188
85,53,0.13838539242948805
86,53,0.13838539242948805
87,53,0.13838539242948805
88,38,0.3157902674779167
89,38,0.3157902674779167
90,38,0.3157902674779167
91,135,0.4096191237610167
92,5,0.6419745425718258
93,57,0.46096648517262717
94,57,0.46096648517262717
95,5,0.6965654142571156
96,26,0.2716327456411749
97,26,0.2716327456411749
98,5,0.6965654142571156
99,42,0.00590893033641558
100,163,0.2909480838803703
101,36,0.6276818017216733
102,36,0.6276818017216733
103,36,0.6276818017216733
104,36,0.6276818017216733
105,5,0.6965654142571156
106,5,0.6965654142571156
107,5,0.6965654142571156
108,5,0.6419745425718258
109,26,0.3447814468188793
110,17,0.29123659739844643
111,17,0.29123659739844643
112,17,0.29123659739844643
113,17,0.29123659739844643
114,17,0.29123659739844643
115,17,0.29123659739844643
116,157,0.7069290487524387
117,426,0.0
118,43,-0.05506069285473735
119,46,0.5352999823667446
120,46,0.5352999823667446
121,91,0.3263561816946743
122,5,0.6965654142571156
123,5,0.6965654142571156
124,26,0.42393338655327006
125,26,0.42393338655327006
126,26,0.42393338655327006
127,26,0.42393338655327006
128,6,0.3483005433450554
129,66,0.4363686528713579
130,179,0.9999999818627032
131,179,0.9999999818627032
132,5,0.6419745425718258
133,107,0.41983821280536593
134,19,0.25665883693516
135,383,0.0
136,5,0.6965654142571156
137,5,0.6965654142571156
138,16,0.15394057412925685
139,217,0.06004112648538169
140,217,0.06004112648538169
141,17,0.30220078817312396
142,17,0.30220078817312396
143,17,0.30220078817312396
144,17,0.33750721202813644
145,5,0.6965654142571156
146,85,0.5555420265700377
147,72,0.1469922111054127
148,97,0.5574729540275901
149,97,0.5574729540275901
150,97,0.5574729540275901
151,111,0.3168745955324291
152,84,0.22430276235416305
153,447,0.0
154,43,0.1502683761327299
155,43,0.1502683761327299
156,43,0.1502683761327299
157,85,0.5988653776874625
158,5,0.6965654142571156
159,5,0.6965654142571156
160,17,0.34397406435549827
161,85,0.5555420265700377
162,85,0.5555420265700377
