,Labels,Silhouette_samples
0,5,0.6452459415069718
1,47,0.4863978472835448
2,5,0.6857585169805193
3,51,0.21546599222699708
4,23,0.6970438936024688
5,140,0.591139202941061
6,102,0.6422904238892224
7,5,0.6857585169805193
8,33,0.19704045174838072
9,33,0.19704045174838072
10,7,0.4125224559992308
11,7,0.4125224559992308
12,7,0.4125224559992308
13,7,0.4125224559992308
14,7,0.4125224559992308
15,7,0.4125224559992308
16,5,0.6857585169805193
17,23,0.33480851964867786
18,45,0.26609936231705467
19,5,0.6452459415069718
20,5,0.6857585169805193
21,5,0.6857585169805193
22,88,0.3232803210441
23,332,0.5562892954852968
24,313,0.0
25,5,0.6857585169805193
26,76,0.31251081342260945
27,23,0.43088355124749916
28,5,0.6857585169805193
29,188,0.0
30,83,0.46292772223366374
31,83,0.46292772223366374
32,83,0.46292772223366374
33,285,1.0
34,285,1.0
35,18,0.16497956216461107
36,18,0.16497956216461107
37,33,-0.05048146315560418
38,23,0.6970438936024688
39,23,0.43088355124749916
40,126,0.46210428898451145
41,126,0.46210428898451145
42,126,0.46210428898451145
43,22,0.21230426984071035
44,5,0.6452459415069718
45,67,0.12371084129871306
46,23,0.504665654705717
47,45,0.09730655536956315
48,59,0.42700646542571347
49,332,0.6024271876708222
50,40,0.581310016930939
51,40,0.581310016930939
52,40,0.581310016930939
53,40,0.581310016930939
54,332,0.6024271876708222
55,73,0.2897480982260291
56,7,0.32280213987261797
57,7,0.32280213987261797
58,7,0.32280213987261797
59,7,0.32280213987261797
60,7,0.32280213987261797
61,125,0.23360890855468408
62,5,0.6857585169805193
63,68,0.7084794440171845
64,45,0.14849542925837872
65,9,0.017889277644835524
66,9,0.017889277644835524
67,9,0.017889277644835524
68,9,0.017889277644835524
69,37,0.12971126142699227
70,6,0.08758838192347995
71,185,0.07037419550344362
72,68,0.7084794440171845
73,5,0.6452459415069718
74,232,0.0
75,82,0.27849933543911726
76,282,0.4357429975630687
77,332,0.6024271876708222
78,59,0.5192457963741877
79,5,0.6857585169805193
80,164,0.0888261466430146
81,5,0.6857585169805193
82,5,0.6452459415069718
83,5,0.6857585169805193
84,45,-0.11318266167538432
85,7,0.3191659180428625
86,7,0.3191659180428625
87,7,0.3191659180428625
88,7,0.3191659180428625
89,7,0.3191659180428625
90,7,0.3191659180428625
91,7,0.3191659180428625
92,101,0.6169329187056408
93,101,0.6169329187056408
94,101,0.6169329187056408
95,101,0.6169329187056408
96,101,0.6169329187056408
97,101,0.6169329187056408
98,101,0.6169329187056408
99,101,0.6169329187056408
100,101,0.6169329187056408
101,5,0.6857585169805193
102,45,-0.15042590076104992
103,9,0.13596238797274424
104,9,0.13596238797274424
105,9,0.13596238797274424
106,9,0.13596238797274424
107,9,0.13596238797274424
108,74,0.6884944994814416
109,42,0.22614297550581167
110,74,0.5699357713835674
111,5,0.6452459415069718
112,5,0.6452459415069718
113,47,0.12761205649068622
114,86,0.14068162420209948
115,45,0.2876083520934368
116,23,0.6970438936024688
117,2,0.15729933403113072
118,5,0.6452459415069718
119,45,0.14251243076015693
120,5,0.6452459415069718
121,13,-0.01802161412890881
122,45,0.07239266854603515
123,5,0.6452459415069718
124,6,0.04522578552737378
125,6,0.04522578552737378
126,45,-0.03653709109482464
127,5,0.6857585169805193
128,128,0.6673314295822799
129,7,0.388619929038332
130,7,0.388619929038332
131,7,0.388619929038332
132,80,0.12001238198211933
133,80,0.12001238198211933
134,80,0.12001238198211933
135,353,0.2839723562149342
136,9,0.10457559176156442
137,9,0.10457559176156442
138,9,0.10457559176156442
139,9,0.10457559176156442
140,9,0.10457559176156442
141,9,0.10457559176156442
142,0,0.20756072567487274
143,0,0.20756072567487274
144,5,0.6452459415069718
145,5,0.6857585169805193
146,332,0.5562892954852968
147,170,0.21780232130139734
148,170,0.21780232130139734
149,5,0.6452459415069718
150,332,0.5562892954852968
151,40,0.4682614124207539
152,40,0.4682614124207539
153,5,0.6857585169805193
154,45,0.09279496966760502
155,319,0.0
156,5,0.6857585169805193
157,5,0.6857585169805193
158,88,0.46838478471915296
159,261,1.0
160,261,1.0
161,261,1.0
162,73,0.45179239920637326
163,73,0.45179239920637326
164,45,0.10534988528511112
165,5,0.6452459415069718
166,267,0.0
167,5,0.6857585169805193
168,141,0.9999999844982217
169,141,0.9999999844982217
170,141,0.9999999844982217
171,5,0.6857585169805193
172,5,0.6857585169805193
173,162,0.23451542057409253
174,162,0.23451542057409253
175,75,0.2980905458535013
176,5,0.6857585169805193
177,159,0.26129694976737167
178,159,0.26129694976737167
179,5,0.6452459415069718
180,45,0.14849542925837872
181,59,0.47068078247113154
182,15,0.09373709980439057
183,9,0.06990288299558431
184,9,0.06990288299558431
185,331,0.0
186,45,-0.09894673531018947
187,84,0.09679010208063855
188,1,-0.027048467428631807
189,78,0.2955020322724893
190,9,-0.14107594677964483
191,15,0.14056748827051305
192,80,0.10076186115663599
193,19,0.10747368969734704
194,5,0.6452459415069718
195,23,0.6970438936024688
196,23,0.6970438936024688
197,321,0.0
198,6,-0.056254401991258744
199,6,-0.056254401991258744
200,6,-0.056254401991258744
201,5,0.6452459415069718
202,65,0.08748843323955664
203,23,0.6970438936024688
204,332,0.6024271876708222
205,5,0.6857585169805193
206,9,-0.011924315817810782
207,9,-0.011924315817810782
208,5,0.6452459415069718
209,88,0.38549750373941605
210,16,0.0016239170157492807
211,5,0.6857585169805193
212,80,0.28704596547986944
213,175,-0.041258511666153096
214,128,0.5866939953688673
215,128,0.5866939953688673
216,9,0.06668419393111766
217,9,0.06668419393111766
218,9,0.06668419393111766
219,9,0.06668419393111766
220,9,0.06668419393111766
221,332,0.6024271876708222
222,5,0.6857585169805193
223,202,0.0
224,5,0.6452459415069718
225,23,0.6970438936024688
226,23,0.6970438936024688
227,23,0.6970438936024688
228,5,0.6857585169805193
229,5,0.6857585169805193
230,178,0.32934744580306125
231,178,0.32934744580306125
232,19,0.01966133676106837
233,50,0.6452332871584318
234,50,0.6452332871584318
235,50,0.6452332871584318
236,50,0.6452332871584318
237,50,0.6452332871584318
238,50,0.6452332871584318
239,109,0.05789476831647079
240,5,0.6857585169805193
241,5,0.6857585169805193
242,23,0.15258841725908928
243,5,0.6857585169805193
244,5,0.6452459415069718
245,5,0.6452459415069718
246,5,0.6452459415069718
247,318,0.9999999828594294
248,318,0.9999999828594294
249,318,0.9999999828594294
250,318,0.9999999828594294
251,318,0.9999999828594294
252,318,0.9999999828594294
253,19,0.017878149182763158
254,5,0.6452459415069718
255,7,0.3566390814073347
256,7,0.3566390814073347
257,7,0.3566390814073347
258,27,0.12533800602079428
259,85,0.10666068104910456
260,9,-0.11196577282409739
261,5,0.6452459415069718
262,5,0.6857585169805193
263,159,0.1843945273896377
264,175,0.10540336620110005
265,173,0.7649412074657197
266,173,0.7649412074657197
267,173,0.7649412074657197
268,9,-0.1575041134559631
269,9,-0.1575041134559631
270,132,0.11862772145971065
271,5,0.6857585169805193
272,7,0.3850623235133326
273,7,0.3850623235133326
274,7,0.3850623235133326
275,7,0.3850623235133326
276,5,0.6857585169805193
277,5,0.6857585169805193
278,5,0.6857585169805193
279,62,0.14719397959253708
280,62,0.14719397959253708
281,68,0.7084794440171845
282,332,0.6024271876708222
283,45,0.12722171296460388
284,5,0.31728035254971715
285,332,0.6024271876708222
286,43,0.2013625537149238
287,137,0.5995832227248556
288,99,0.7504131721392115
289,99,0.7504131721392115
290,5,0.6857585169805193
291,7,0.3342931916071692
292,7,0.3342931916071692
293,7,0.3342931916071692
294,7,0.3342931916071692
295,5,0.6452459415069718
296,332,0.6024271876708222
297,6,-0.0403042169706461
298,6,-0.0403042169706461
299,6,-0.0403042169706461
300,6,-0.0403042169706461
301,5,0.6857585169805193
302,5,0.6857585169805193
303,5,0.6857585169805193
304,5,0.6857585169805193
305,52,0.3066510727184247
306,23,0.07426722733813218
307,23,0.43088355124749916
308,5,0.6857585169805193
309,33,0.701060717594756
310,33,0.701060717594756
311,23,0.6970438936024688
312,23,0.6970438936024688
313,231,0.0
314,230,0.5076337831165907
315,230,0.5076337831165907
316,132,0.1324632994350566
317,23,0.010803256132713298
318,5,0.6857585169805193
319,5,0.6452459415069718
320,16,-0.00873593455735623
321,5,0.6452459415069718
322,7,0.3856985508928488
323,7,0.3856985508928488
324,7,0.3856985508928488
325,343,1.0
326,343,1.0
327,5,0.6452459415069718
328,5,0.6452459415069718
329,23,0.6970438936024688
330,23,0.6970438936024688
331,99,0.7879512536842678
332,5,0.6452459415069718
333,332,0.6024271876708222
334,23,0.6970438936024688
335,59,0.42700646542571347
336,6,-0.0037132068310449656
337,6,-0.0037132068310449656
338,20,0.03549975698564517
339,20,0.03549975698564517
340,20,0.03549975698564517
341,23,0.057153012356677385
342,45,0.09944299333738514
343,75,0.23686827545826597
344,5,0.6452459415069718
345,5,0.6857585169805193
346,5,0.6452459415069718
347,5,0.6452459415069718
348,23,0.041393994487322054
349,156,0.642047506806689
350,5,0.6857585169805193
351,61,0.44737727628088675
352,61,0.44737727628088675
353,62,0.16694093194726645
354,62,0.16694093194726645
355,62,0.16694093194726645
356,62,0.16694093194726645
357,62,0.16694093194726645
358,23,0.6970438936024688
359,23,0.6970438936024688
360,23,0.6970438936024688
361,45,-0.024175803122206577
362,5,0.6452459415069718
363,5,0.6857585169805193
364,114,0.3755254931678711
365,114,0.3755254931678711
366,114,0.3755254931678711
367,114,0.3755254931678711
368,114,0.3755254931678711
369,5,0.6452459415069718
370,9,0.0006518253367709751
371,5,0.6452459415069718
372,80,0.06360132644055976
373,5,0.6857585169805193
374,5,0.6857585169805193
375,45,0.10135662921864204
376,15,0.25788220326251293
377,80,0.2635379487213297
378,5,0.6452459415069718
379,176,0.4835577230369382
380,62,0.06385258728587441
381,62,0.06385258728587441
382,88,0.19280271375010427
383,25,0.11730747553036462
384,5,0.6857585169805193
385,30,0.34657036238103806
386,30,0.34657036238103806
387,274,0.609601367659432
388,23,0.06346384178502829
389,5,0.6857585169805193
390,62,-0.006676006579872702
391,62,-0.006676006579872702
392,62,-0.006676006579872702
393,332,0.6024271876708222
394,5,0.6452459415069718
395,332,0.6024271876708222
396,332,0.6024271876708222
397,9,0.09598222395602424
398,9,0.09598222395602424
399,45,0.060848118189548814
400,45,0.060848118189548814
401,45,0.060848118189548814
402,45,0.060848118189548814
403,54,0.33754795139762117
404,353,0.020978777561570405
405,353,0.020978777561570405
406,353,0.020978777561570405
407,23,-0.016807067479180125
408,23,-0.016807067479180125
409,23,0.6970438936024688
410,19,0.15646119566658934
411,19,0.15646119566658934
412,19,0.15646119566658934
413,19,0.15646119566658934
414,21,0.10000642751770268
415,5,0.31728035254971715
416,5,0.31728035254971715
417,1,0.08872909667451036
418,102,0.4473657876517556
419,23,0.6970438936024688
420,5,0.6857585169805193
421,7,0.09484156450927807
422,7,0.09484156450927807
423,5,0.31728035254971715
424,17,0.1856121736230468
425,5,0.6452459415069718
426,5,0.6452459415069718
427,59,0.5192457963741877
428,88,0.1629980717338459
429,277,0.0
430,26,0.12814582324917959
431,1,0.43836374343911516
432,5,0.6452459415069718
433,52,0.4692725345594522
434,5,0.6452459415069718
435,5,0.6452459415069718
436,7,0.25407746041871715
437,7,0.25407746041871715
438,27,0.10561004179327696
439,74,0.6884944994814416
440,23,-0.025252748602854397
441,23,-0.025252748602854397
442,353,0.22840587762499828
443,5,0.6452459415069718
444,5,0.6857585169805193
445,305,1.0
446,305,1.0
447,182,0.12783005445307377
448,7,0.40259232826059105
449,7,0.40259232826059105
450,7,0.40259232826059105
451,5,0.6452459415069718
452,159,-0.0798664273035816
453,62,-0.10835995990028537
454,7,0.3951869602249255
455,5,0.6857585169805193
456,5,0.6452459415069718
457,62,0.08883537601881208
458,81,0.3454083788980574
459,9,0.06947352124392579
460,9,0.06947352124392579
461,5,0.6857585169805193
462,5,0.6857585169805193
463,6,-0.02068082445594709
464,187,0.0
465,260,0.9999999819592092
466,260,0.9999999819592092
467,140,0.591139202941061
468,45,0.2876083520934368
469,19,0.10227343592607216
470,19,0.10227343592607216
471,5,0.6857585169805193
472,332,0.6024271876708222
473,5,0.6452459415069718
474,5,0.6857585169805193
475,23,0.6970438936024688
476,332,0.6024271876708222
477,15,0.08472392068669451
478,27,0.12415151967665533
479,5,0.6857585169805193
480,5,0.6857585169805193
481,5,0.6857585169805193
482,134,0.10497161810468679
483,134,0.10497161810468679
484,2,0.2285161095453495
485,332,0.6024271876708222
486,19,0.11722314528372065
487,32,0.42579171631006635
488,32,0.42579171631006635
489,32,0.42579171631006635
490,32,0.42579171631006635
491,88,0.3232803210441
492,5,0.6857585169805193
493,19,0.02225739929086624
494,164,0.3330344191456594
495,90,0.6001918681402478
496,23,0.4542847767439436
497,20,0.06501697404246534
498,20,0.06501697404246534
499,23,0.6970438936024688
500,5,0.6857585169805193
501,49,0.27606884930767767
502,5,0.6857585169805193
503,5,0.6857585169805193
504,307,0.0
505,5,0.6857585169805193
506,5,0.6857585169805193
507,286,0.0
508,332,0.5562892954852968
509,118,1.0
510,118,1.0
511,118,1.0
512,99,0.7504131721392115
513,37,0.3007439190200528
514,37,0.3007439190200528
515,37,0.3007439190200528
516,5,0.6452459415069718
517,332,0.6024271876708222
518,5,0.6857585169805193
519,5,0.6857585169805193
520,317,0.0
521,45,0.10534988528511112
522,332,0.6024271876708222
523,5,0.6857585169805193
524,23,0.6970438936024688
525,45,0.1003564878070346
526,140,0.591139202941061
527,7,0.06133390114672396
528,7,0.06133390114672396
529,5,0.6857585169805193
530,56,0.09372877352639879
531,5,0.6452459415069718
532,332,0.5562892954852968
533,31,0.2828607500464821
534,31,0.2828607500464821
535,31,0.2828607500464821
536,31,0.2828607500464821
537,31,0.2828607500464821
538,17,0.34796877252960406
539,17,0.34796877252960406
540,19,-0.03045315476068234
541,338,0.09361073594418405
542,68,0.7084794440171845
543,6,0.06834620690742627
544,278,0.0
545,5,0.09391201799591291
546,100,0.22697244532288796
547,100,0.22697244532288796
548,170,0.33031288523898333
549,170,0.33031288523898333
550,170,0.33031288523898333
551,78,0.2955020322724893
552,1,0.44056537996198797
553,5,0.6857585169805193
554,87,0.11235927358244865
555,5,0.6857585169805193
556,5,0.6857585169805193
557,88,0.3232803210441
558,7,0.08253332810561996
559,7,0.08253332810561996
560,7,0.08253332810561996
561,332,0.6024271876708222
562,175,0.19892491864529135
563,5,0.6452459415069718
564,45,-0.21799185041508803
565,6,0.0142239043184211
566,5,0.6857585169805193
567,131,0.0961874240842785
568,134,0.30367299573992873
569,134,0.30367299573992873
570,134,0.30367299573992873
571,134,0.30367299573992873
572,134,0.30367299573992873
573,301,0.0
574,45,0.10773040079692692
575,45,-0.11056996954364277
576,327,0.0
577,5,0.6857585169805193
578,32,0.24884571190453453
579,32,0.24884571190453453
580,32,0.24884571190453453
581,45,-0.09979666161528118
582,48,0.039473623953243143
583,45,0.09279496966760502
584,45,0.2876083520934368
585,5,0.6452459415069718
586,170,0.23607946358981494
587,170,0.23607946358981494
588,5,0.09391201799591291
589,254,0.5033505864892327
590,332,0.1467517988940914
591,5,0.6857585169805193
592,5,0.6452459415069718
593,61,0.01639000924925677
594,5,0.6452459415069718
595,9,0.18757150828066196
596,9,0.18757150828066196
597,9,0.18757150828066196
598,9,0.18757150828066196
599,85,0.39082554185303353
600,275,0.0
601,45,-0.05050347091798861
602,42,0.27568918017097943
603,42,0.27568918017097943
604,45,-0.06293580324776143
605,279,0.0
606,4,0.20657355288357152
607,5,0.6857585169805193
608,5,0.6452459415069718
609,23,0.6970438936024688
610,5,0.6857585169805193
611,89,0.1765434189925869
612,48,0.21556956603416572
613,9,-0.13502364796781102
614,45,0.12237878500069967
615,5,0.6857585169805193
616,9,0.03991851463571474
617,9,0.03991851463571474
618,5,0.6857585169805193
619,15,-0.0029932828713544915
620,99,0.7879512536842678
621,41,0.2113306817626168
622,41,0.2113306817626168
623,41,0.2113306817626168
624,9,0.11888275087112563
625,9,0.11888275087112563
626,81,0.46881232528901406
627,81,0.46881232528901406
628,81,0.46881232528901406
629,81,0.46881232528901406
630,81,0.46881232528901406
631,81,0.46881232528901406
632,45,0.10534988528511112
633,42,0.4511109840265565
634,42,0.4511109840265565
635,42,0.4511109840265565
636,42,0.4511109840265565
637,12,0.40738908311646327
638,6,0.08234693918736802
639,6,0.08234693918736802
640,6,0.08234693918736802
641,54,0.3418023173915484
642,54,0.3418023173915484
643,54,0.3418023173915484
644,167,0.4940367023818137
645,5,0.6452459415069718
646,59,0.47068078247113154
647,59,0.47068078247113154
648,5,0.6857585169805193
649,80,0.28704596547986944
650,80,0.28704596547986944
651,5,0.6857585169805193
652,9,-0.04525673631388603
653,113,0.3068386678645312
654,9,-0.028433257303504746
655,9,-0.028433257303504746
656,9,-0.028433257303504746
657,9,-0.028433257303504746
658,5,0.6857585169805193
659,5,0.6857585169805193
660,5,0.6857585169805193
661,5,0.6452459415069718
662,23,0.43088355124749916
663,7,0.3110379643388589
664,7,0.3110379643388589
665,7,0.3110379643388589
666,7,0.3110379643388589
667,7,0.3110379643388589
668,7,0.3110379643388589
669,68,0.7084794440171845
670,29,0.18682830369391068
671,20,0.07929687953062262
672,171,0.26705414652755793
673,171,0.26705414652755793
674,17,0.3574255730648925
675,5,0.6857585169805193
676,5,0.6857585169805193
677,23,0.504665654705717
678,23,0.504665654705717
679,23,0.504665654705717
680,23,0.504665654705717
681,88,0.37435644332931706
682,140,0.4467205029141187
683,306,0.9999999828713803
684,306,0.9999999828713803
685,5,0.6452459415069718
686,330,0.0
687,90,0.25011650271554936
688,7,0.036077300060956864
689,5,0.6857585169805193
690,5,0.6857585169805193
691,26,0.14061291796875042
692,20,0.24031723201533822
693,20,0.24031723201533822
694,7,0.37098853482992544
695,7,0.37098853482992544
696,7,0.37098853482992544
697,7,0.3884391988563448
698,5,0.6857585169805193
699,332,0.6024271876708222
700,132,0.24741523350958572
701,114,0.2188457612352335
702,114,0.2188457612352335
703,114,0.2188457612352335
704,246,0.3346669145644165
705,162,0.21269112398941192
706,189,0.0
707,28,0.23970601316419746
708,28,0.23970601316419746
709,28,0.23970601316419746
710,332,0.5562892954852968
711,5,0.6857585169805193
712,5,0.6857585169805193
713,7,0.4257195577251042
714,332,0.6024271876708222
715,332,0.6024271876708222
716,360,0.0
717,45,0.14849542925837872
718,74,0.6884944994814416
719,23,0.24520685378178253
720,15,0.2165350004963647
721,15,0.2165350004963647
722,5,0.6452459415069718
723,108,0.17913283920483017
724,311,0.0
725,5,0.6452459415069718
726,5,0.6857585169805193
727,5,0.6452459415069718
728,5,0.6857585169805193
729,59,0.47068078247113154
730,211,0.0
731,332,0.6024271876708222
732,297,1.0
733,297,1.0
734,297,1.0
735,297,1.0
736,108,0.4025990603820814
737,315,0.0
738,86,0.6103471519697117
739,86,0.6103471519697117
