,Labels,Silhouette_samples
0,169,1.0
1,288,0.7000578863548835
2,72,1.0
3,26,-0.13008112900062282
4,213,1.0
5,551,0.6426138153173069
6,620,0.6032607389895546
7,72,1.0
8,411,0.5557739213144967
9,411,0.5557739213144967
10,192,0.3567774381432155
11,192,0.3567774381432155
12,192,0.3567774381432155
13,192,0.3567774381432155
14,192,0.3567774381432155
15,192,0.3567774381432155
16,72,1.0
17,584,1.0
18,395,0.5723158723187974
19,169,1.0
20,72,1.0
21,72,1.0
22,460,0.5635830280727614
23,37,1.0
24,105,0.04424244966180422
25,72,1.0
26,294,0.19143505304327982
27,579,0.723663919068643
28,72,1.0
29,739,0.0
30,380,0.574652114800333
31,380,0.574652114800333
32,380,0.574652114800333
33,588,0.1864247381028721
34,588,0.1864247381028721
35,278,0.13535160749790962
36,278,0.13535160749790962
37,282,0.2251787569815027
38,213,1.0
39,579,0.723663919068643
40,361,0.46157176515337744
41,361,0.46157176515337744
42,361,0.46157176515337744
43,21,0.055622974909148186
44,169,1.0
45,390,-0.14270314197143597
46,694,0.8492708928895749
47,350,-0.2139049980918361
48,526,0.5119749361123539
49,635,1.0
50,746,0.28145225901255727
51,746,0.28145225901255727
52,746,0.28145225901255727
53,746,0.28145225901255727
54,635,1.0
55,660,0.24311038774389812
56,630,0.23907508750491752
57,630,0.23907508750491752
58,630,0.23907508750491752
59,630,0.23907508750491752
60,630,0.23907508750491752
61,446,0.5920130894560489
62,72,1.0
63,451,1.0
64,217,0.4136421070011889
65,423,0.21399526908739383
66,423,0.21399526908739383
67,423,0.21399526908739383
68,423,0.21399526908739383
69,735,0.019013792479278573
70,519,0.05614493181612419
71,25,0.003290509005434063
72,451,1.0
73,169,1.0
74,413,-0.10559024139627857
75,652,0.21613313819483293
76,399,0.09730478453164096
77,635,1.0
78,253,0.6204555579158286
79,72,1.0
80,700,-0.027705111363212073
81,72,1.0
82,169,1.0
83,72,1.0
84,350,0.25991233324088764
85,318,1.0
86,318,1.0
87,318,1.0
88,318,1.0
89,318,1.0
90,318,1.0
91,318,1.0
92,625,0.8770759290453429
93,625,0.8770759290453429
94,625,0.8770759290453429
95,625,0.8770759290453429
96,625,0.8770759290453429
97,625,0.8770759290453429
98,625,0.8770759290453429
99,625,0.8770759290453429
100,625,0.8770759290453429
101,72,1.0
102,350,0.10711655901307889
103,412,0.18225311578670314
104,412,0.18225311578670314
105,412,0.18225311578670314
106,412,0.18225311578670314
107,412,0.18225311578670314
108,295,1.0
109,483,0.04250943755766484
110,608,1.0
111,169,1.0
112,169,1.0
113,181,0.18372448283956022
114,485,0.09756742471746561
115,226,0.4801323306957509
116,213,1.0
117,202,0.296469661682783
118,169,1.0
119,140,0.4745988094938401
120,169,1.0
121,431,-0.022141757477124314
122,716,0.2184217426534231
123,169,1.0
124,519,0.09288408004818272
125,519,0.09288408004818272
126,615,0.026296977768072775
127,72,1.0
128,69,0.50293397890524
129,498,0.34280830422891373
130,498,0.34280830422891373
131,498,0.34280830422891373
132,140,0.23213048259335206
133,140,0.23213048259335206
134,140,0.23213048259335206
135,34,0.24341241349148024
136,496,0.595086165388846
137,496,0.595086165388846
138,496,0.595086165388846
139,496,0.595086165388846
140,496,0.595086165388846
141,496,0.595086165388846
142,714,0.041626870234061655
143,714,0.041626870234061655
144,169,1.0
145,72,1.0
146,37,1.0
147,583,0.131603684525694
148,583,0.131603684525694
149,169,1.0
150,37,1.0
151,70,1.0
152,70,1.0
153,72,1.0
154,217,0.37311455665538235
155,372,0.0
156,72,1.0
157,72,1.0
158,587,0.5285751954443156
159,440,1.0
160,440,1.0
161,440,1.0
162,660,0.5112168908770138
163,660,0.5112168908770138
164,217,0.21351629013205378
165,169,1.0
166,563,0.11795569041103281
167,72,1.0
168,133,0.9999999838965833
169,133,0.9999999838965833
170,133,0.9999999838965833
171,72,1.0
172,72,1.0
173,545,0.22624696538991118
174,545,0.22624696538991118
175,721,0.0788841249722618
176,72,1.0
177,704,0.258818219152144
178,704,0.258818219152144
179,169,1.0
180,217,0.4136421070011889
181,371,0.7035483201550884
182,712,0.08765181740428263
183,713,0.1296470415762266
184,713,0.1296470415762266
185,6,0.0
186,655,0.23913919278020587
187,558,0.1763635327697385
188,243,0.17938463807577704
189,632,0.6834820781456911
190,131,0.046256410078904873
191,183,0.02113800353288498
192,229,0.257328267813926
193,429,0.15109925850745673
194,169,1.0
195,213,1.0
196,213,1.0
197,536,-0.0657993077585007
198,237,1.0
199,237,1.0
200,237,1.0
201,169,1.0
202,613,-0.1786690184995572
203,213,1.0
204,635,1.0
205,72,1.0
206,118,0.08818259242091736
207,118,0.08818259242091736
208,169,1.0
209,587,0.4212060700237609
210,238,-0.007532639157243325
211,72,1.0
212,296,0.6163808965431051
213,738,0.15702173427846694
214,69,0.8050360557130025
215,69,0.8050360557130025
216,45,0.3489003991143448
217,45,0.3489003991143448
218,45,0.3489003991143448
219,45,0.3489003991143448
220,45,0.3489003991143448
221,635,1.0
222,72,1.0
223,563,0.160763958840353
224,169,1.0
225,213,1.0
226,213,1.0
227,213,1.0
228,72,1.0
229,72,1.0
230,23,0.20154128337247434
231,23,0.20154128337247434
232,644,0.1668629639407055
233,215,0.32582777118309925
234,215,0.32582777118309925
235,215,0.32582777118309925
236,215,0.32582777118309925
237,215,0.32582777118309925
