,Labels,Silhouette_samples
0,674,0.34187248360464845
1,178,0.7255496525211181
2,698,0.9341182663216039
3,37,0.11425994141029311
4,401,0.9445589870796249
5,288,0.03491423718924207
6,698,0.9341182663216039
7,698,0.9341182663216039
8,159,0.13640121044026765
9,401,0.9445589870796249
10,22,0.885837968081976
11,671,0.40282661671162223
12,56,0.3116622541815443
13,209,0.1420563608282033
14,56,0.2963666493688694
15,401,0.026002142427507067
16,209,0.5505782479492073
17,401,0.9445589870796249
18,37,0.028833931629093573
19,483,0.10866595763758773
20,166,0.15708193401166567
21,301,0.12706125293416887
22,37,0.1701849123265128
23,22,0.885837968081976
24,56,0.5041782989417807
25,159,0.14765808616164805
26,82,0.33422621246587536
27,401,0.9445589870796249
28,367,0.054003480609055785
29,401,0.9445589870796249
30,469,0.09257518890312563
31,560,0.049729648442736224
32,698,0.9341182663216039
33,37,0.15156082240020757
34,56,0.4061401434662447
35,56,0.45214880376283517
36,409,0.06618054333281015
37,101,0.04825614481728565
38,303,0.1569186645604061
39,209,0.2795771698381367
40,633,0.09403288029710495
41,34,0.04587266305987532
42,401,0.9445589870796249
43,143,0.028469293940495844
44,698,0.9341182663216039
45,401,0.9445589870796249
46,159,0.14069350730095853
47,37,0.08064374481811717
48,23,0.009415409599464844
49,500,0.17568100886866214
50,401,0.9445589870796249
51,428,0.13899230850662922
52,698,0.9341182663216039
53,22,0.885837968081976
54,400,0.3785060187260664
55,401,0.9445589870796249
56,209,0.5505782479492073
57,197,0.385618154641091
58,56,0.3792607895126801
59,490,0.14964339820879907
60,698,0.9341182663216039
61,401,0.9445589870796249
62,401,0.9445589870796249
63,37,0.0928213970434299
64,301,0.0010340559047537542
65,204,1.0
66,698,0.9341182663216039
67,401,0.9445589870796249
68,197,0.07410756648770261
69,401,0.9445589870796249
70,56,0.3962122658139984
71,698,0.9341182663216039
72,401,0.018041408904903376
73,265,0.04313701646540996
74,401,0.9445589870796249
75,100,0.2294717252050995
76,698,0.9341182663216039
77,209,0.011650653428994965
78,169,0.3681366447031619
79,469,0.07483712567569814
80,209,-0.02376525770918185
81,56,0.45552583134604463
82,401,0.9445589870796249
83,401,0.9445589870796249
84,401,0.9445589870796249
85,698,0.9341182663216039
86,56,0.20447232945395977
87,401,0.9445589870796249
88,401,0.9445589870796249
89,674,0.08881544276105308
90,698,0.16507184006797074
91,37,0.0241184508451477
92,698,0.9341182663216039
93,209,0.5505782479492073
