,Labels,Silhouette_samples
0,99,1.0
1,679,0.33385039309155556
2,78,0.9804526580907892
3,378,0.14040415179333224
4,217,0.8815703703455543
5,361,0.8060948157578225
6,23,0.37816253084073437
7,78,0.9804526580907892
8,215,0.9999999801005297
9,215,0.9999999801005297
10,256,0.38502215817158303
11,256,0.38502215817158303
12,256,0.38502215817158303
13,256,0.38502215817158303
14,256,0.38502215817158303
15,256,0.38502215817158303
16,78,0.9804526580907892
17,445,0.5423803269057311
18,629,0.6714210540230423
19,99,1.0
20,78,0.9804526580907892
21,78,0.9804526580907892
22,298,0.8026769132937116
23,121,1.0
24,506,0.0
25,78,0.9804526580907892
26,320,0.11996452779218304
27,146,0.5831829739036813
28,78,0.9804526580907892
29,643,0.0
30,368,0.37590523306526485
31,368,0.37590523306526485
32,368,0.37590523306526485
33,66,0.18616217269171503
34,66,0.18616217269171503
35,455,0.1798943680118344
36,455,0.1798943680118344
37,352,0.5256277979680153
38,217,0.8815703703455543
39,146,0.5831829739036813
40,371,0.49099460126001604
41,371,0.49099460126001604
42,371,0.49099460126001604
43,318,0.0
44,99,1.0
45,344,0.10586969833427587
46,577,0.7921532601742007
47,539,-0.005183104846478263
48,593,0.42738108491660626
49,529,1.0
50,660,0.2187779009540745
51,660,0.2187779009540745
52,660,0.2187779009540745
53,660,0.2187779009540745
54,529,1.0
55,119,0.05332307077182728
56,109,0.32339857793285903
57,109,0.32339857793285903
58,109,0.32339857793285903
59,109,0.32339857793285903
60,109,0.32339857793285903
61,10,0.291031549361114
62,78,0.9804526580907892
63,619,1.0
64,737,0.47871562472278467
65,530,0.18700744359140709
66,530,0.18700744359140709
67,530,0.18700744359140709
68,530,0.18700744359140709
69,671,-0.04247805589567088
70,651,0.043209950654579825
71,185,0.07933144709347187
72,619,1.0
73,99,1.0
74,517,0.04313665766031968
75,202,0.12233841754504395
76,133,0.22163720004073598
77,529,1.0
78,282,0.40890227140081775
79,78,0.9804526580907892
80,239,0.19059555586155882
81,78,0.9804526580907892
82,99,1.0
83,78,0.9804526580907892
84,662,0.2190828623587244
85,139,0.5348390965866453
86,139,0.5348390965866453
87,139,0.5348390965866453
88,139,0.5348390965866453
89,139,0.5348390965866453
90,139,0.5348390965866453
91,139,0.5348390965866453
92,650,0.7373018334926978
93,650,0.7373018334926978
94,650,0.7373018334926978
95,650,0.7373018334926978
96,650,0.7373018334926978
97,650,0.7373018334926978
98,650,0.7373018334926978
99,650,0.7373018334926978
100,650,0.7373018334926978
101,78,0.9804526580907892
102,494,0.21397611531864652
103,307,0.3797887815676854
104,307,0.3797887815676854
105,307,0.3797887815676854
106,307,0.3797887815676854
107,307,0.3797887815676854
108,636,0.8609702182176
109,746,-0.16009798447786802
110,375,1.0
111,99,1.0
112,99,1.0
113,5,0.0361695745767475
114,59,0.1320015673781667
115,210,0.5678252804594435
